snapshot_dt,company,program,location,year,session,status,target_week
2017-03-24,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-24,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-24,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-24,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-24,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-24,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-24,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-24,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-24,Gamalon,HD,BOS,17,A,Reping,4
2017-03-24,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-24,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-24,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-24,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-24,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-24,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-24,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-24,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-24,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-24,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-24,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-24,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-24,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-25,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-25,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-25,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-25,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-25,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-25,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-25,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-25,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-25,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-25,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-25,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-25,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-25,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-25,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Philips,HD,BOS,17,A,To Contact,None
2017-03-25,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-25,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-25,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-25,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-25,Staples,HD,BOS,17,A,Reping,None
2017-03-25,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-25,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Waylens,HD,BOS,17,A,To Contact,None
2017-03-25,Novartis,HD,BOS,17,A,Visit,None
2017-03-25,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Aetna,HD,BOS,17,A,Reping,None
2017-03-25,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-25,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-25,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-25,KAYAK,HD,BOS,17,A,Reping,None
2017-03-25,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-25,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-25,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-25,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-25,zaius,HD,BOS,17,A,To Contact,None
2017-03-25,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-25,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-25,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-25,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-25,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-25,Spotify,HD,BOS,17,A,To Contact,None
2017-03-25,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-25,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-25,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-25,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-25,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-25,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-25,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-25,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-25,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-25,Gamalon,HD,BOS,17,A,Reping,4
2017-03-25,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-25,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-25,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-25,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-25,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-25,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-25,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-25,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-25,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-25,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-25,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-25,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-25,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-25,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-25,Merck,HD,BOS,17,A,Scheduled,1
2017-03-25,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-25,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-25,QMedic,HD,BOS,17,A,To Contact,None
2017-03-25,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-25,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-25,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-25,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-25,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-25,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-25,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-25,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-25,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-25,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-25,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-25,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-25,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-25,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-26,Merck,HD,BOS,17,A,Scheduled,1
2017-03-26,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-26,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-26,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-26,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-26,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-26,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-26,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-26,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-26,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-26,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-26,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-26,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-26,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-26,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-26,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-26,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-26,Philips,HD,BOS,17,A,To Contact,None
2017-03-26,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-26,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-26,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-26,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-26,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-26,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-26,Staples,HD,BOS,17,A,Reping,None
2017-03-26,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-26,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Waylens,HD,BOS,17,A,To Contact,None
2017-03-26,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-26,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-26,Aetna,HD,BOS,17,A,Reping,None
2017-03-26,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-26,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-26,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-26,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-26,KAYAK,HD,BOS,17,A,Reping,None
2017-03-26,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-26,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-26,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-26,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-26,Novartis,HD,BOS,17,A,Visit,None
2017-03-26,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-26,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-26,zaius,HD,BOS,17,A,To Contact,None
2017-03-26,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-26,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-26,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-26,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-26,Spotify,HD,BOS,17,A,To Contact,None
2017-03-26,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-26,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-26,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-26,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-26,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-26,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-26,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-26,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-26,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-26,Gamalon,HD,BOS,17,A,Reping,4
2017-03-26,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-26,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-26,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-26,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-26,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-26,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-26,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-26,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-26,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-26,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-26,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-26,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-26,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-26,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-26,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-26,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-26,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-26,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,QMedic,HD,BOS,17,A,To Contact,None
2017-03-26,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-26,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-26,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-26,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-27,Novartis,HD,BOS,17,A,Visit,None
2017-03-27,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-27,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-27,zaius,HD,BOS,17,A,To Contact,None
2017-03-27,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-27,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-27,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-27,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-27,Spotify,HD,BOS,17,A,To Contact,None
2017-03-27,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-27,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-27,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Philips,HD,BOS,17,A,To Contact,None
2017-03-27,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-27,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-27,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-27,Staples,HD,BOS,17,A,Reping,None
2017-03-27,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-27,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Waylens,HD,BOS,17,A,To Contact,None
2017-03-27,Aetna,HD,BOS,17,A,Reping,None
2017-03-27,understoryweather,HD,BOS,17,A,Not Hiring,4
2017-03-27,Microsoft Azure,HD,BOS,17,A,To Contact,None
2017-03-27,Facebook Infrastructure,HD,BOS,17,A,Call Data Teams,None
2017-03-27,KAYAK,HD,BOS,17,A,Reping,None
2017-03-27,Milliman Max,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Massachusetts General Hospital,HD,BOS,17,A,Visit,1
2017-03-27,City of Boston,HD,BOS,17,A,Email/InMail,3
2017-03-27,Aspen Technology,HD,BOS,17,A,Call Data Teams,4
2017-03-27,Quantopian,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Hopper,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,"ABIOMED , Inc.",HD,BOS,17,A,To Contact,None
2017-03-27,Panorama Education,HD,BOS,17,A,To Contact,None
2017-03-27,Legendary Pictures LLC,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Neon Therapeutics,HD,BOS,17,A,Emailed Re: Session,3
2017-03-27,Data Camp,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Eisai Inc.,HD,BOS,17,A,To Contact,3
2017-03-27,Cinch Financial,HD,BOS,17,A,Scheduled,4
2017-03-27,Quality Health Ideas Inc,HD,BOS,17,A,Email/InMail,3
2017-03-27,Gen9 Inc,HD,BOS,17,A,To Contact,None
2017-03-27,Pixability Inc,HD,BOS,17,A,Not Hiring,4
2017-03-27,Panjiva Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Behavior Health Innovators,HD,BOS,17,A,Emailed Re: Session,3
2017-03-27,TrueMotion,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Pwnie Express,HD,BOS,17,A,To Contact,None
2017-03-27,QuantCo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,BetterOutcomes,HD,BOS,17,A,To Contact,None
2017-03-27,Neurable,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Rhode Island Quality Institute,HD,BOS,17,A,Scheduling,1
2017-03-27,Gamalon,HD,BOS,17,A,Reping,4
2017-03-27,Ovuline,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Medtronic,HD,BOS,17,A,To Contact,None
2017-03-27,ThriveHive,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Google Verily Life Sciences,HD,BOS,17,A,Reping,None
2017-03-27,Wistia,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Cyft,HD,BOS,17,A,Email/InMail,None
2017-03-27,State Street Corporation,HD,BOS,17,A,Cold Email/ InMail,4
2017-03-27,Evelo Biosciences,HD,BOS,17,A,Scheduled,None
2017-03-27,Wellframe,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-27,Indigo Agriculture,HD,BOS,17,A,Not Hiring,None
2017-03-27,Amazon Alexa,HD,BOS,17,A,Visit,3
2017-03-27,Amazon (Search Technologies),HD,BOS,17,A,Scheduling,None
2017-03-27,nuTonomy,HD,BOS,17,A,Cold Email/ InMail,None
2017-03-27,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-27,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-27,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-27,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-27,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-27,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-27,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-27,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-27,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-27,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-27,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-27,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-27,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-27,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-27,Merck,HD,BOS,17,A,Scheduled,1
2017-03-27,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-27,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-27,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-27,QMedic,HD,BOS,17,A,To Contact,None
2017-03-27,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-27,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-27,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-27,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-27,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-27,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-27,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-27,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-27,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-27,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-27,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-27,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-28,Vectra,HD,BOS,17,A,Scheduled,3
2017-03-28,Spotify,HD,BOS,17,A,To Contact,None
2017-03-28,Akamai Technologies,HD,BOS,17,A,Emailed Re: Session,4
2017-03-28,Thomson Reuters,HD,BOS,17,A,Reping,4
2017-03-28,zaius,HD,BOS,17,A,To Contact,None
2017-03-28,BitSight Technologies,HD,BOS,17,A,Visit,4
2017-03-28,TripAdvisor,HD,BOS,17,A,Emailed Re: Session,4
2017-03-28,Novartis,HD,BOS,17,A,Visit,None
2017-03-28,Flatiron Health,HD,BOS,17,A,Emailed Re: Session,2
2017-03-28,Tamr,HD,BOS,17,A,Scheduled,3
2017-03-28,Rest Devices,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,Biogen Idec,HD,BOS,17,A,Call Data Teams,2
2017-03-28,AthenaHealth (Epocrates),HD,BOS,17,A,Not Hiring,None
2017-03-28,Booz Allen Hamilton,HD,BOS,17,A,Scheduling,4
2017-03-28,Fitbit,HD,BOS,17,A,Not Hiring,2
2017-03-28,General Electric,HD,BOS,17,A,Scheduling,1
2017-03-28,HubSpot,HD,BOS,17,A,Call Data Teams,None
2017-03-28,Nielsen,HD,BOS,17,A,Call HR,4
2017-03-28,Broad Institute,HD,BOS,17,A,Emailed Re: Session,1
2017-03-28,Constant Therapy,HD,BOS,17,A,Not Hiring,2
2017-03-28,DNAnexus,HD,BOS,17,A,Emailed Re: Session,3
2017-03-28,EnerNOC,HD,BOS,17,A,To Contact,None
2017-03-28,FirstFuel Software,HD,BOS,17,A,Reping,4
2017-03-28,Ginkgo BioWorks,HD,BOS,17,A,Emailed Re: Session,3
2017-03-28,McKinsey & Company,HD,BOS,17,A,Email/InMail,None
2017-03-28,Merck,HD,BOS,17,A,Scheduled,1
2017-03-28,Optum Labs LLC,HD,BOS,17,A,Scheduling,None
2017-03-28,Recorded Future,HD,BOS,17,A,Emailed Re: Session,4
2017-03-28,Tessella Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,PatientsLikeMe,HD,BOS,17,A,Visit,None
2017-03-28,QMedic,HD,BOS,17,A,To Contact,None
2017-03-28,Vertex Pharmaceuticals,HD,BOS,17,A,Visit,None
2017-03-28,Wayfair,HD,BOS,17,A,Scheduled,4
2017-03-28,Syros Pharmaceuticals Inc,HD,BOS,17,A,Emailed Re: Session,2
2017-03-28,Pfizer,HD,BOS,17,A,Scheduled,3
2017-03-28,Seven Bridges Genomics,HD,BOS,17,A,Visit,2
2017-03-28,Slalom Consulting,HD,BOS,17,A,To Contact,None
2017-03-28,The Boston Consulting Group,HD,BOS,17,A,Emailed Re: Session,4
2017-03-28,Thermo Fisher Scientific,HD,BOS,17,A,Emailed Re: Session,3
2017-03-28,TiVo,HD,BOS,17,A,Emailed Re: Session,4
2017-03-28,CVS Caremark Corporation,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,Schireson,HD,BOS,17,A,Scheduled,4
2017-03-28,Foundation Medicine,HD,BOS,17,A,Emailed Re: Session,1
2017-03-28,Immuneering Corporation,HD,BOS,17,A,Scheduling,2
2017-03-28,Alexion Pharmaceuticals Inc,HD,BOS,17,A,Email/InMail,None
2017-03-28,Microsoft,HD,BOS,17,A,To Contact,None
2017-03-28,Dana-Farber Cancer Institute,HD,BOS,17,A,Not Hiring,None
2017-03-28,PillPack,HD,BOS,17,A,Not Hiring,3
2017-03-28,"Voyager Therapeutics, Inc.",HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,Good Start Genetics,HD,BOS,17,A,Visit,None
2017-03-28,DataRobot - Predictive Analytics,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,Drizly,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,Philips,HD,BOS,17,A,To Contact,None
2017-03-28,zakipoint health,HD,BOS,17,A,To Contact,None
2017-03-28,CVS Health,HD,BOS,17,A,Scheduled,None
2017-03-28,Staples,HD,BOS,17,A,Reping,None
2017-03-28,Epidemico Inc,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,GNS Healthcare,HD,BOS,17,A,Maybe Later,2
2017-03-28,Editas Medicine,HD,BOS,17,A,Emailed Re: Session,None
2017-03-28,Waylens,HD,BOS,17,A,To Contact,None
2017-03-28,Aetna,HD,BOS,17,A,Reping,None
2017-03-28,understoryweather,HD,BOS,17,A,Not Hiring,4
